,0
387,0.6715913122217895
388,0.6705272392214277
389,0.6694580166248664
390,0.668387674753093
391,0.6673168079279989
392,0.6662476942498088
393,0.6651789240861717
394,0.6641114786864808
395,0.6630429518839642
396,0.6619680649255455
397,0.660896085265271
398,0.6598240851533093
399,0.6587524523187028
400,0.657684436336541
401,0.6566149550882999
402,0.6555445604383128
403,0.6544821172182684
404,0.6534296994828297
405,0.6523827121314634
406,0.6513424730266927
407,0.6503044202484234
408,0.6492709878094771
409,0.6482417208764135
410,0.647216809513786
411,0.6461933114877791
412,0.6451697963193023
413,0.6441424537257504
414,0.6431127013449712
415,0.6420841472996279
416,0.641065071478864
417,0.6400535619138111
418,0.6390454494519074
419,0.6380338086259545
420,0.6370304656072159
421,0.6360315838930607
422,0.6350296560159784
423,0.6340240689546102
424,0.633025632973077
425,0.6320392664921954
426,0.6310599744119356
427,0.6300828168450157
428,0.6291138960918462
429,0.6281481040864564
430,0.6271735897425764
431,0.6261968469686844
432,0.6252220064577616
433,0.6242539622676727
434,0.623298685809356
435,0.6223438850362422
436,0.6213859585575678
437,0.6204217139336097
438,0.6194585166815446
439,0.6185015505168213
440,0.6175447373470235
441,0.6165947211937517
442,0.6156484702317379
443,0.6147031882641028
444,0.6137604082050616
445,0.6128155441687932
446,0.6118821584631291
447,0.6109519688605168
448,0.6100142572603461
449,0.6090690428477864
450,0.6081296550256072
451,0.6071995928904592
452,0.6062745969452281
453,0.6053611238707247
454,0.6044503600896218
455,0.603545848981895
456,0.6026521377195121
457,0.6017525372617648
458,0.6008437999924657
459,0.5999294151591024
460,0.5990157287445277
461,0.5981106425562311
462,0.597227016464682
463,0.5963474147086841
464,0.5954653577061014
465,0.5945753176957337
466,0.593678340389508
467,0.5927820548729342
468,0.5918960514315862
469,0.5910144526685615
470,0.590136832614294
471,0.5892622263556749
472,0.5883795791927083
473,0.5874935851700532
474,0.5866031679615852
475,0.5857123259130281
476,0.5848241721836552
477,0.5839439311466532
478,0.5830641477783032
479,0.5821890351313473
480,0.5813155298183867
481,0.5804470487454468
482,0.579578972380979
483,0.5787099577399606
484,0.5778421138595371
485,0.5769637776593719
486,0.5760824073693226
487,0.5751961955264925
488,0.5743132678371543
489,0.5734339686720252
490,0.5725656543941712
491,0.5717133818637989
492,0.5708523059138424
493,0.569982946508327
494,0.5691185343605026
495,0.568252258430918
496,0.5673679654443589
497,0.5664581978398531
498,0.5655298448944731
499,0.5646226678100451
500,0.5637311244499376
501,0.5628500625842517
502,0.5619829793419236
503,0.5611181955962552
504,0.5602451953688021
505,0.559362385397707
506,0.558489744604691
507,0.5576149877449625
508,0.5567519935235141
509,0.5558676896996546
510,0.5549959771935484
511,0.5541378782664471
512,0.5532849411562595
513,0.5524330042487525
514,0.5515777418894837
515,0.5507333233680074
516,0.5498946135019306
517,0.5490671447594235
518,0.548235981355249
519,0.5474210965586672
520,0.5465967331973962
521,0.5457534956540926
522,0.5448858439773256
523,0.5440268492625893
524,0.543199560820138
525,0.5423926103999317
526,0.5415994155150492
527,0.5408181008045744
528,0.5400252308913714
529,0.5392320297868478
530,0.5384334475188783
531,0.5376087294129368
532,0.5367734334595557
533,0.5359545498023717
534,0.535167754005858
535,0.5344055419888452
536,0.5336373420312746
537,0.5328521491017738
538,0.5320506790779487
539,0.5312229476842241
540,0.5304068755174606
541,0.5296283901733301
542,0.5288553967942846
543,0.5280828701479242
544,0.527324101350902
545,0.5265773005443936
546,0.5258178673887238
547,0.5250396082508533
548,0.5242456148940489
549,0.5234531725883892
550,0.5226788111313665
551,0.5219264163798473
552,0.5211917543263771
553,0.5204687492380843
554,0.5197317909762653
555,0.5189772601375818
556,0.5181998352875101
557,0.5174101161819151
558,0.5166256701829375
559,0.5158754118200511
560,0.515146687025553
561,0.5144236436921018
562,0.5137051375343205
563,0.512965476002049
564,0.5122015656757616
565,0.5114366896179481
566,0.5106812498126223
567,0.5099343948238155
568,0.5092021642203498
569,0.5084801342631565
570,0.5077569824556135
571,0.5070295489824914
572,0.5062863750699853
573,0.5055305015928112
574,0.504791843383497
575,0.5040435030332178
576,0.5032730642561734
577,0.5025140025556774
578,0.5017587892460128
579,0.5010023241340089
580,0.5002378329314935
581,0.4994743774529411
582,0.4987165150123064
583,0.49795949648072824
584,0.4971953224438015
585,0.49643083326680515
586,0.49566141993880547
587,0.49489894198329554
588,0.49417878687504313
589,0.49349216431308207
590,0.49283114776313913
591,0.4922065199658296
592,0.4915075853019502
593,0.4905869741215939
594,0.4896386616166901
595,0.4889237528585036
596,0.4883599150129048
597,0.48769153474970617
598,0.4868561066062296
599,0.48604147985151663
600,0.4853413169000854
601,0.4847152087992653
602,0.4840449406513624
603,0.4831861091176455
604,0.4823940325286712
605,0.4817698574106979
606,0.48110696534310804
607,0.4803356538220771
608,0.47955501177938176
609,0.478885486980454
610,0.4782118870864395
611,0.4774815896270275
612,0.47673133448298266
613,0.4760066952833507
614,0.47535203275447524
615,0.4746709227800136
616,0.4739249084022471
617,0.473200953296726
618,0.47253301566220507
619,0.47185205289798093
620,0.47116725658724706
621,0.4704470840071102
622,0.46973000379441565
623,0.4690198870465233
624,0.4683461629758886
625,0.4677126269154804
626,0.46706515906876334
627,0.4663966089824342
628,0.4657299375158873
629,0.4650603888930968
630,0.4644089088442181
631,0.4637828792036968
632,0.4631649523246361
633,0.4625314113978292
634,0.46188261031334515
635,0.4612197402666555
636,0.46056553343539147
637,0.4599205964239482
638,0.45928155882657046
639,0.4586548914326441
640,0.4580365886546868
641,0.4574206656853355
642,0.4567640389266153
643,0.4560994255494394
644,0.45544439203699383
645,0.4547857162523144
646,0.4541313043077825
647,0.45348487988055564
648,0.4528367629656585
649,0.45219162971281746
650,0.451549545522802
651,0.45088947190469986
652,0.4502369055005522
653,0.44958831557889534
654,0.4489450864560432
655,0.4483046307890608
656,0.4476817031259941
657,0.44703532933552
658,0.44640011965805704
659,0.44576615871851377
660,0.445163740591812
661,0.4446025769888246
662,0.44405021876889295
663,0.443391525664435
664,0.44264221814650223
665,0.44194343820930754
666,0.4412852630002657
667,0.44066004723167784
668,0.44006051240587124
669,0.439494549336995
670,0.4389051220817845
671,0.43825820107057006
672,0.43761044417974526
673,0.4369679670621456
674,0.4363131412058003
675,0.4356843746284208
676,0.43511744514939854
677,0.43452951107076937
678,0.43390524126894264
679,0.4332548369401311
680,0.43262776853121376
681,0.4320044302142689
682,0.43138249242215554
683,0.43075085280157815
684,0.43015727493780564
685,0.42958654717188205
686,0.4290017673391101
687,0.4284009308418987
688,0.4277951785949405
689,0.4272031124764716
690,0.426581824613996
691,0.425942577787764
692,0.4253429034603381
693,0.4247431765952787
694,0.42413220868978635
695,0.4235225862322135
696,0.4229357567854393
697,0.42236624310888027
698,0.4217646149856253
699,0.4211491360088728
700,0.4205673208583362
701,0.4200190113224937
702,0.41948142699150204
703,0.4189840736555531
704,0.4185718102446872
705,0.41820904307119094
706,0.41762586286996173
707,0.4167823956967405
708,0.41589726469146326
709,0.41527645905786076
710,0.41486141596236054
711,0.41440771484508926
712,0.41378753752691094
713,0.41303556806777
714,0.412353023596418
715,0.4118451032913352
716,0.411370706857507
717,0.4107605863729427
718,0.4100378315228877
719,0.40939092986091385
720,0.4088590336441749
721,0.4083428700779205
722,0.4077428360069968
723,0.4070761248100376
724,0.40645922588844013
725,0.4059018387356663
726,0.40534866647510626
727,0.4047682919934865
728,0.404116476588423
729,0.40348374792240593
730,0.4029043643150397
731,0.4023484862205575
732,0.40177016461666276
733,0.4011384777225415
734,0.40051663594833364
735,0.39994297098666315
736,0.39936732448200063
737,0.39877008265535563
738,0.3981770629678418
739,0.3975659578063187
740,0.3969542949424864
741,0.396368686313774
742,0.3957886735074413
743,0.39520548351229445
744,0.3946247020573116
745,0.3940446606438233
746,0.39348257937678544
747,0.3929553315712849
748,0.39241920181718115
749,0.39188739187432453
750,0.3913474583691443
751,0.39079093133366527
752,0.3902401749428625
753,0.3896944543394145
754,0.3891518435822652
755,0.38861807862758896
756,0.38806946622110994
757,0.3875299410416041
758,0.38698780530819704
759,0.3864475377791053
760,0.3859062742779076
761,0.38536596510123355
762,0.38485506629938715
763,0.3843289854915734
764,0.3837877785346098
765,0.38320463328646776
766,0.38263333448610914
767,0.3821231885400609
768,0.3816634699965834
769,0.3811984697165369
770,0.38067968301256505
771,0.3800973765438009
772,0.37953145861282767
773,0.37902034218542746
774,0.3784918285746893
775,0.377796184009233
776,0.3770954571108851
777,0.37648630280294915
778,0.3759784557873346
779,0.3754691999240242
780,0.37491696748150055
781,0.3744246048988207
782,0.3739462589997176
783,0.37336132980115777
784,0.37271650140820956
785,0.37216329252142694
786,0.37166024850610374
787,0.3711073651035551
788,0.370535958806849
789,0.3700448229752539
790,0.3695583366452623
791,0.36900731796058106
792,0.3684460699262578
793,0.3679242832435701
794,0.36738305969637475
795,0.36681703514000097
796,0.3662553452584299
797,0.3657427919223528
798,0.36522298286493243
799,0.36469425819571033
