,0,1,2
0,0.8902891754438762,0.10747312194115043,0.0022377026149734826
1,0.558463651034257,0.0322121549895157,0.40932419397622744
2,0.514734019362139,0.09979317767090976,0.38547280296695124
3,0.9999547246785867,2.9753916385106664e-11,4.52752916592459e-05
4,0.6109700030491344,0.2104294068053136,0.17860059014555207
5,0.7759202407060549,0.09521291698875431,0.1288668423051908
6,0.5684510144810908,0.4307280630352974,0.0008209224836118787
7,0.7708630880952669,0.027270792792286083,0.20186611911244703
8,0.8415983977662379,0.14607464466832706,0.012326957565435191
9,0.9400823589797292,0.003249076004750551,0.05666856501552013
10,0.9783163404885118,0.020529237347678902,0.001154422163809173
11,0.9170663843540755,0.06963812615656857,0.013295489489355996
12,0.7689088815812023,0.03643698494589459,0.19465413347290317
13,0.5495775389572344,0.038582478063747566,0.411839982979018
14,0.9999967714108068,1.556026742147389e-10,3.228433590689478e-06
15,0.9459753277818367,0.047375303867126795,0.006649368351036302
16,0.8376081684638808,0.13473296178945443,0.027658869746664805
17,0.48662408282924263,0.33229169870221814,0.18108421846853945
18,0.890106604883393,0.09194666319007187,0.017946731926535005
19,0.6235313972623766,0.3642240955611355,0.012244507176487937
20,0.9966279849971103,0.00032649500763716065,0.0030455199952526446
21,0.9676641788876373,0.012340275776722939,0.019995545335639603
22,0.8499691144903366,0.1495521121694699,0.00047877334019340095
23,0.7588019470612097,0.24098697500999092,0.00021107792879919863
24,0.8815204618251381,0.019915949827478782,0.09856358834738332
25,0.9999977891143125,4.41804771696069e-11,2.2108415068769303e-06
26,0.9506091268599821,0.036726445253895366,0.012664427886122587
27,0.6891263380009977,0.1436144800257804,0.167259181973222
28,0.8950292692884187,0.0032221354181672826,0.10174859529341386
29,0.7027128427490541,0.2849043721095374,0.012382785141408588
30,0.08082733052670908,0.889590498736181,0.02958217073710983
31,0.03842345353932404,0.43353611404735776,0.5280404324133182
32,0.0005099992592214416,0.2086352212879667,0.7908547794528119
33,0.006018625526906225,0.2341059405738778,0.759875433899216
34,0.004790848779775803,0.05396578901465391,0.9412433622055704
35,0.16979053326505805,0.8042170961143571,0.02599237062058482
36,0.003410150992071697,0.956516286942938,0.04007356206499034
37,0.018374178559531964,0.2218875219135817,0.7597382995268863
38,0.0658643073791965,0.8477868785059741,0.0863488141148294
39,0.028251519435689317,0.9709454283052719,0.0008030522590388741
40,0.04426675663859507,0.8965557810100214,0.059177462351383596
