,0
0,0.10204081632653061
1,0.10204081632653061
2,0.10204081632653061
3,0.10459183673469388
4,0.13903061224489796
5,0.5612244897959183
6,0.5612244897959183
7,0.5612244897959183
8,0.5612244897959183
9,0.5612244897959183
10,0.5612244897959183
11,0.5612244897959183
12,0.5612244897959183
13,0.5612244897959183
14,0.5612244897959183
15,0.5612244897959183
16,0.5612244897959183
17,0.5612244897959183
18,0.5612244897959183
19,0.5612244897959183
20,0.5612244897959183
21,0.5612244897959183
22,0.5612244897959183
23,0.5612244897959183
24,0.5612244897959183
25,0.5612244897959183
26,0.5612244897959183
27,0.5612244897959183
28,0.5612244897959183
29,0.5612244897959183
30,0.5612244897959183
31,0.5612244897959183
32,0.5612244897959183
33,0.5612244897959183
34,0.5612244897959183
35,0.5612244897959183
36,0.5612244897959183
37,0.5612244897959183
38,0.5612244897959183
39,0.5612244897959183
40,0.5612244897959183
41,0.5612244897959183
42,0.5612244897959183
43,0.5612244897959183
44,0.5612244897959183
45,0.5612244897959183
46,0.5612244897959183
47,0.5612244897959183
48,0.5612244897959183
49,0.5612244897959183
50,0.5612244897959183
51,0.5625
52,0.5625
53,0.5625
54,0.5637755102040817
55,0.5637755102040817
56,0.5676020408163265
57,0.5688775510204082
58,0.5752551020408163
59,0.5778061224489796
60,0.5778061224489796
61,0.5778061224489796
62,0.5778061224489796
63,0.5778061224489796
64,0.5778061224489796
65,0.5778061224489796
66,0.5778061224489796
67,0.5778061224489796
68,0.5778061224489796
69,0.5778061224489796
70,0.5778061224489796
71,0.5778061224489796
72,0.5803571428571429
73,0.5790816326530612
74,0.5790816326530612
75,0.5816326530612245
76,0.5816326530612245
77,0.5816326530612245
78,0.5803571428571429
79,0.5803571428571429
80,0.5816326530612245
81,0.5816326530612245
82,0.5803571428571429
83,0.5803571428571429
84,0.5803571428571429
85,0.5803571428571429
86,0.5803571428571429
87,0.5778061224489796
88,0.5829081632653061
89,0.5854591836734694
90,0.5880102040816326
91,0.5892857142857143
92,0.5867346938775511
93,0.5854591836734694
94,0.5880102040816326
95,0.5918367346938775
96,0.5931122448979592
97,0.5994897959183674
98,0.6045918367346939
99,0.6071428571428571
100,0.6071428571428571
101,0.6122448979591837
102,0.6173469387755102
103,0.6147959183673469
104,0.6173469387755102
105,0.6147959183673469
106,0.6186224489795918
107,0.6186224489795918
108,0.6135204081632653
109,0.6198979591836735
110,0.6237244897959183
111,0.6364795918367347
112,0.639030612244898
113,0.6428571428571429
114,0.6454081632653061
115,0.6479591836734694
116,0.6479591836734694
117,0.6492346938775511
118,0.6479591836734694
119,0.6517857142857143
120,0.6581632653061225
121,0.6568877551020408
122,0.6619897959183674
123,0.6632653061224489
124,0.6658163265306123
125,0.6683673469387755
126,0.6721938775510204
127,0.6670918367346939
128,0.6670918367346939
129,0.6645408163265306
130,0.6683673469387755
131,0.6696428571428571
132,0.6760204081632653
133,0.6772959183673469
134,0.6811224489795918
135,0.6798469387755102
136,0.6811224489795918
137,0.6798469387755102
138,0.6849489795918368
139,0.6887755102040817
140,0.6913265306122449
141,0.6964285714285714
142,0.6989795918367347
143,0.701530612244898
144,0.701530612244898
145,0.7028061224489796
146,0.7079081632653061
147,0.7091836734693877
148,0.7130102040816326
149,0.7130102040816326
150,0.7142857142857143
151,0.7168367346938775
152,0.7155612244897959
153,0.7181122448979592
154,0.7181122448979592
155,0.7168367346938775
156,0.7206632653061225
157,0.7206632653061225
158,0.7244897959183674
159,0.7219387755102041
160,0.7308673469387755
161,0.7193877551020408
162,0.735969387755102
163,0.7321428571428571
164,0.7295918367346939
165,0.7423469387755102
166,0.7397959183673469
167,0.7436224489795918
168,0.7436224489795918
169,0.7436224489795918
170,0.7448979591836735
171,0.75
172,0.75
173,0.7512755102040817
174,0.7538265306122449
175,0.7525510204081632
176,0.7538265306122449
177,0.7538265306122449
178,0.7576530612244898
179,0.7589285714285714
180,0.7576530612244898
