,0,1,2
53,0.2884554517198894,0.7107212101014997,0.000823338178610896
54,0.007517715562687073,0.9888403311378633,0.0036419532994495622
55,0.004877592822049484,0.9948704478324063,0.00025195934554415384
56,0.8614029896862215,0.13848142990314033,0.00011558041063814842
57,1.1677394777156207e-05,0.999987926465678,3.96139544796552e-07
58,0.19778316222336856,0.8017720268768644,0.00044481089976698983
59,0.0005288657009279304,0.9992536823274185,0.00021745197165347314
60,0.002473627172133491,0.994508368423233,0.003018004404633359
61,0.007335822875903588,0.9799995454250924,0.012664631699004099
62,0.004982653342558952,0.9949597935999813,5.755305745992605e-05
63,0.027844370674002805,0.9628793398181325,0.009276289507864683
64,0.11774400247621974,0.02226597917693382,0.8599900183468463
65,7.854481987090859e-06,0.2083970904872688,0.7915950550307441
66,0.016211374333245872,0.034144465226440476,0.9496441604403137
67,0.0002935231665016082,0.2172033712131011,0.7825031056203972
68,0.9192347333265507,0.04881801670571572,0.03194724996773361
69,2.3543192073086833e-06,8.09687951223249e-06,0.9999895488012805
70,0.0013532450759006808,0.4905507423560998,0.5080960125679995
71,0.7393545140954179,0.20761530835178377,0.05303017755279822
72,0.0014925769769627759,0.2765435038672815,0.7219639191557558
73,4.693304102125866e-09,0.004904076346689582,0.9950959189600063
74,1.3070924138532868e-15,0.0023422298803039247,0.9976577701196947
75,0.2508516454557414,0.7399400670385055,0.009208287505753171
76,6.676794690718951e-06,0.9615792149271637,0.03841410827814561
77,1.0719581196224037e-05,0.010781216391495992,0.9892080640273078
78,0.26082984445259444,0.7386135226478996,0.0005566328995059322
79,0.03918691017869477,0.6469627077075064,0.31385038211379884
80,1.1202240613585688e-06,0.9999727506687255,2.6129107213195123e-05
81,0.9558827003305664,0.030442591490016917,0.01367470817941666
82,9.198650718080636e-07,0.11887675036996599,0.8811223297649623
83,0.0008046751436205766,0.2966007391012126,0.7025945857551669
84,0.0002344396016209322,0.9934434815952441,0.006322078803135008
85,0.00855878594366093,0.8591671251342113,0.13227408892212772
86,0.00029255961959398014,0.010688743560280786,0.9890186968201251
87,0.07986731337394273,0.8720340914852317,0.048098595140825644
88,4.056491216044253e-05,0.0023302342607742625,0.9976292008270653
89,0.0008797632717884127,0.005084817856549076,0.9940354188716625
90,0.5561789481284392,0.17474985643822913,0.26907119543333163
91,0.010036282205174867,0.9653510366839988,0.02461268111082618
92,6.439403499704387e-05,0.9999268323833425,8.77358166069633e-06
93,2.0694224068165882e-09,0.0013290941773525125,0.998670903753225
94,4.048804717836599e-07,0.35407112060822266,0.6459284745113054
